NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_MET_PATHWAY	PID_MET_PATHWAY		79	-0.24185002	-0.9348436	0.5404896	0.9695702	1.0	9098	tags=28%, list=26%, signal=38%	
ZHAN_MULTIPLE_MYELOMA_SPIKED	ZHAN_MULTIPLE_MYELOMA_SPIKED		24	-0.29658738	-0.9348044	0.5705996	0.9693344	1.0	7652	tags=38%, list=22%, signal=48%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		200	-0.19545346	-0.93468463	0.55643564	0.96933633	1.0	8215	tags=29%, list=24%, signal=37%	
CHEN_PDGF_TARGETS	CHEN_PDGF_TARGETS		18	-0.32134664	-0.93457186	0.5441767	0.9693134	1.0	6690	tags=22%, list=19%, signal=28%	
GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		199	-0.20708056	-0.9343133	0.5349265	0.969709	1.0	8571	tags=29%, list=25%, signal=39%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		54	-0.24867207	-0.9341476	0.54285717	0.96984446	1.0	5128	tags=22%, list=15%, signal=26%	
WP_FATTY_ACID_BETA_OXIDATION	WP_FATTY_ACID_BETA_OXIDATION		34	-0.3247852	-0.93402976	0.5485714	0.9698273	1.0	10362	tags=47%, list=30%, signal=67%	
GSE3982_NEUTROPHIL_VS_TH2_UP	GSE3982_NEUTROPHIL_VS_TH2_UP		198	-0.19269527	-0.93402296	0.5714286	0.96949583	1.0	8439	tags=29%, list=24%, signal=38%	
KIM_ALL_DISORDERS_DURATION_CORR_DN	KIM_ALL_DISORDERS_DURATION_CORR_DN		145	-0.29164627	-0.9337785	0.5009634	0.9698359	1.0	7850	tags=29%, list=23%, signal=37%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		24	-0.28781793	-0.93353885	0.5278311	0.9701666	1.0	13421	tags=54%, list=39%, signal=88%	
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		156	-0.21688254	-0.93353045	0.5447619	0.9698505	1.0	7509	tags=26%, list=22%, signal=33%	
GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN	GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN		199	-0.20554528	-0.9333933	0.5177165	0.96988237	1.0	10437	tags=32%, list=30%, signal=45%	
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP		174	-0.20462523	-0.93335336	0.5282651	0.9696569	1.0	7624	tags=26%, list=22%, signal=33%	
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	LEE_CALORIE_RESTRICTION_NEOCORTEX_DN		66	-0.2336209	-0.93316525	0.5436508	0.9698692	1.0	4844	tags=23%, list=14%, signal=26%	
REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION		35	-0.30709732	-0.9328769	0.51167315	0.97033435	1.0	9124	tags=40%, list=26%, signal=54%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		130	-0.2963225	-0.93284327	0.51724136	0.97009	1.0	10633	tags=35%, list=31%, signal=51%	
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP	GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP		198	-0.20880763	-0.93283266	0.5609756	0.96977764	1.0	10308	tags=36%, list=30%, signal=51%	
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT		107	-0.38502353	-0.93281275	0.64612675	0.9694906	1.0	7384	tags=45%, list=21%, signal=57%	
GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_DN		197	-0.2347248	-0.932782	0.54702497	0.96923715	1.0	9175	tags=34%, list=27%, signal=45%	
GSE17721_CTRL_VS_LPS_0.5H_BMDC_UP	GSE17721_CTRL_VS_LPS_0.5H_BMDC_UP		200	-0.2078857	-0.9326239	0.5521024	0.9693584	1.0	6980	tags=25%, list=20%, signal=31%	
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	REACTOME_SIGNALING_BY_KIT_IN_DISEASE		20	-0.30912396	-0.93260527	0.5218254	0.9690556	1.0	3625	tags=15%, list=10%, signal=17%	
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN		199	-0.20749849	-0.93253076	0.52455795	0.96892333	1.0	11549	tags=42%, list=33%, signal=63%	
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	WP_VITAMIN_A_AND_CAROTENOID_METABOLISM		43	-0.35190755	-0.932469	0.58778626	0.968759	1.0	7452	tags=37%, list=22%, signal=47%	
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP	GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP		199	-0.24724054	-0.9324548	0.5793358	0.96845615	1.0	5005	tags=26%, list=14%, signal=30%	
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		197	-0.18803057	-0.9324254	0.59090906	0.9682076	1.0	6602	tags=22%, list=19%, signal=27%	
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP		196	-0.19707964	-0.93241024	0.57486135	0.96789944	1.0	6467	tags=22%, list=19%, signal=27%	
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN	GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN		162	-0.19551454	-0.93235004	0.5684803	0.96772766	1.0	8767	tags=30%, list=25%, signal=40%	
GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN		157	-0.2002071	-0.93232393	0.5660036	0.9674755	1.0	6914	tags=25%, list=20%, signal=31%	
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP	GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP		196	-0.18919371	-0.9321995	0.5709024	0.96750873	1.0	10734	tags=33%, list=31%, signal=48%	
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN	GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN		200	-0.2003395	-0.93217164	0.57410884	0.96724635	1.0	8552	tags=30%, list=25%, signal=40%	
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP	GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP		199	-0.19835578	-0.93187916	0.5661765	0.9677655	1.0	7458	tags=25%, list=22%, signal=31%	
DOANE_BREAST_CANCER_ESR1_DN	DOANE_BREAST_CANCER_ESR1_DN		47	-0.3506789	-0.9316726	0.5936953	0.9680027	1.0	6923	tags=40%, list=20%, signal=50%	
GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_DN	GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_DN		199	-0.18956539	-0.93166906	0.5886654	0.9676719	1.0	8133	tags=28%, list=24%, signal=36%	
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN	GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN		195	-0.18753754	-0.9315553	0.5684803	0.9676379	1.0	10356	tags=31%, list=30%, signal=44%	
REACTOME_RA_BIOSYNTHESIS_PATHWAY	REACTOME_RA_BIOSYNTHESIS_PATHWAY		22	-0.42738882	-0.9314789	0.5826923	0.9675089	1.0	6041	tags=41%, list=17%, signal=50%	
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING	WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING		37	-0.24665771	-0.9313045	0.54648954	0.9676709	1.0	12727	tags=51%, list=37%, signal=81%	
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP	GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP		198	-0.2062176	-0.9312433	0.575188	0.967515	1.0	6990	tags=26%, list=20%, signal=32%	
MILI_PSEUDOPODIA	MILI_PSEUDOPODIA		50	-0.21932207	-0.9312286	0.58003765	0.9672229	1.0	8512	tags=28%, list=25%, signal=37%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		296	-0.20318864	-0.9309668	0.56057864	0.96760786	1.0	8351	tags=28%, list=24%, signal=36%	
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN	GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_DN		200	-0.20121509	-0.9309057	0.545082	0.9674431	1.0	5151	tags=16%, list=15%, signal=18%	
MITSIADES_RESPONSE_TO_APLIDIN_UP	MITSIADES_RESPONSE_TO_APLIDIN_UP		445	-0.17701939	-0.9308978	0.55925924	0.96713066	1.0	9561	tags=29%, list=28%, signal=40%	
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP	GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP		199	-0.2341182	-0.93082434	0.501006	0.9670095	1.0	5703	tags=19%, list=16%, signal=23%	
GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP	GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP		200	-0.23115914	-0.9305967	0.5305343	0.9672891	1.0	9537	tags=35%, list=28%, signal=48%	
GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_DN	GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_DN		200	-0.19267294	-0.93047285	0.5466926	0.96729267	1.0	9556	tags=29%, list=28%, signal=39%	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN		200	-0.19597757	-0.9304053	0.5610236	0.96713483	1.0	5840	tags=21%, list=17%, signal=25%	
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING		16	-0.31608096	-0.9301057	0.55159473	0.9676532	1.0	15149	tags=63%, list=44%, signal=111%	
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN		199	-0.19133553	-0.9297974	0.56578946	0.96822065	1.0	7372	tags=24%, list=21%, signal=30%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP		199	-0.21008617	-0.9297318	0.58076227	0.96808577	1.0	7040	tags=26%, list=20%, signal=32%	
GSE3982_EOSINOPHIL_VS_BASOPHIL_DN	GSE3982_EOSINOPHIL_VS_BASOPHIL_DN		198	-0.19144	-0.9296628	0.56435645	0.9679329	1.0	3679	tags=15%, list=11%, signal=16%	
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN		198	-0.22534487	-0.9295916	0.6115993	0.96782315	1.0	6088	tags=26%, list=18%, signal=31%	
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION		149	-0.21902433	-0.92918336	0.528757	0.9686681	1.0	8351	tags=28%, list=24%, signal=36%	
WIERENGA_PML_INTERACTOME	WIERENGA_PML_INTERACTOME		41	-0.26544002	-0.9291695	0.5608782	0.9683704	1.0	5511	tags=29%, list=16%, signal=35%	
GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		199	-0.19496122	-0.92908347	0.5705996	0.96826607	1.0	7835	tags=24%, list=23%, signal=30%	
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH	REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH		24	-0.31037158	-0.92893124	0.52620965	0.9683321	1.0	5164	tags=25%, list=15%, signal=29%	
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN		195	-0.19795701	-0.9288557	0.5693694	0.9682143	1.0	4874	tags=17%, list=14%, signal=20%	
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN	GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN		200	-0.20044924	-0.9288329	0.5604606	0.96793747	1.0	8438	tags=28%, list=24%, signal=36%	
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN		189	-0.1949998	-0.9288101	0.6031128	0.96766657	1.0	9312	tags=29%, list=27%, signal=39%	
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN	GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN		198	-0.19555795	-0.92879796	0.5879017	0.9673651	1.0	7836	tags=24%, list=23%, signal=31%	
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP		199	-0.21060775	-0.92877007	0.5897436	0.96710545	1.0	6249	tags=28%, list=18%, signal=34%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	REACTOME_ACYL_CHAIN_REMODELLING_OF_PS		22	-0.33883807	-0.92847157	0.57630163	0.9676146	1.0	6838	tags=36%, list=20%, signal=45%	
LENAOUR_DENDRITIC_CELL_MATURATION_UP	LENAOUR_DENDRITIC_CELL_MATURATION_UP		116	-0.21707222	-0.92845243	0.53474903	0.96734065	1.0	7232	tags=28%, list=21%, signal=35%	
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN	GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN		199	-0.20368108	-0.92842966	0.5566038	0.96706825	1.0	8297	tags=24%, list=24%, signal=31%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN		200	-0.19437838	-0.9284258	0.5553471	0.96674025	1.0	10960	tags=33%, list=32%, signal=48%	
MURAKAMI_UV_RESPONSE_24HR	MURAKAMI_UV_RESPONSE_24HR		20	-0.40006074	-0.92821586	0.58550185	0.96700287	1.0	7210	tags=45%, list=21%, signal=57%	
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP	GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP		197	-0.23029563	-0.9279945	0.53246754	0.9672841	1.0	8364	tags=31%, list=24%, signal=41%	
GSE17721_POLYIC_VS_CPG_16H_BMDC_UP	GSE17721_POLYIC_VS_CPG_16H_BMDC_UP		199	-0.1842814	-0.9279742	0.61636364	0.96700686	1.0	9490	tags=33%, list=27%, signal=45%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP		200	-0.20759429	-0.9279073	0.5297619	0.9668627	1.0	10272	tags=32%, list=30%, signal=45%	
GSE3039_CD4_TCELL_VS_B2_BCELL_UP	GSE3039_CD4_TCELL_VS_B2_BCELL_UP		200	-0.1965889	-0.927846	0.58960575	0.9666918	1.0	5296	tags=19%, list=15%, signal=22%	
GLI1_UP.V1_DN	GLI1_UP.V1_DN		17	-0.2866004	-0.92774844	0.57251906	0.9666295	1.0	8514	tags=35%, list=25%, signal=47%	
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_DN	GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_DN		196	-0.24220903	-0.92760473	0.486	0.96668226	1.0	8910	tags=30%, list=26%, signal=40%	
REACTOME_LDL_CLEARANCE	REACTOME_LDL_CLEARANCE		19	-0.3094247	-0.92753094	0.519084	0.9665428	1.0	1429	tags=16%, list=4%, signal=16%	
GSE3982_MAST_CELL_VS_TH2_UP	GSE3982_MAST_CELL_VS_TH2_UP		197	-0.2074554	-0.92740554	0.55451125	0.96656364	1.0	5196	tags=21%, list=15%, signal=24%	
JAK2_DN.V1_DN	JAK2_DN.V1_DN		144	-0.21008098	-0.92727995	0.54414785	0.96658707	1.0	7488	tags=24%, list=22%, signal=31%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		69	-0.36009923	-0.9272747	0.6505376	0.9662661	1.0	6079	tags=36%, list=18%, signal=44%	
GSE17721_POLYIC_VS_CPG_24H_BMDC_UP	GSE17721_POLYIC_VS_CPG_24H_BMDC_UP		197	-0.19567543	-0.927188	0.58178437	0.9661648	1.0	6488	tags=24%, list=19%, signal=29%	
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA		17	-0.33750343	-0.92696476	0.566108	0.96645206	1.0	7270	tags=41%, list=21%, signal=52%	
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP	GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP		199	-0.19677694	-0.92662895	0.547486	0.9670836	1.0	2347	tags=12%, list=7%, signal=12%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		69	-0.25705793	-0.9265527	0.52215797	0.9669521	1.0	8338	tags=28%, list=24%, signal=36%	
MORI_IMMATURE_B_LYMPHOCYTE_UP	MORI_IMMATURE_B_LYMPHOCYTE_UP		50	-0.33317336	-0.9265248	0.5761719	0.9666964	1.0	5520	tags=26%, list=16%, signal=31%	
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN		200	-0.2109191	-0.92638874	0.5780669	0.9667562	1.0	8642	tags=32%, list=25%, signal=42%	
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN		96	-0.2421789	-0.9262517	0.55617976	0.96681243	1.0	9780	tags=38%, list=28%, signal=52%	
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN		199	-0.21446948	-0.9261825	0.53069305	0.9666599	1.0	7105	tags=23%, list=21%, signal=28%	
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY		22	-0.3500495	-0.926166	0.5460251	0.9663693	1.0	5738	tags=27%, list=17%, signal=33%	
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN		198	-0.23768727	-0.9261219	0.5372849	0.9661643	1.0	9631	tags=37%, list=28%, signal=51%	
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP		198	-0.20967731	-0.9259618	0.57575756	0.9662994	1.0	9491	tags=37%, list=27%, signal=51%	
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP	GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP		196	-0.23686196	-0.9257717	0.5412475	0.96649647	1.0	3649	tags=15%, list=11%, signal=17%	
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN	GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN		175	-0.23315415	-0.92574346	0.53445065	0.966241	1.0	8436	tags=33%, list=24%, signal=43%	
GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN	GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN		200	-0.20478904	-0.9257395	0.57169116	0.96591884	1.0	4473	tags=20%, list=13%, signal=22%	
GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_DN	GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_DN		199	-0.2157509	-0.92573	0.5416667	0.9656069	1.0	9468	tags=35%, list=27%, signal=47%	
GSE27786_LSK_VS_BCELL_DN	GSE27786_LSK_VS_BCELL_DN		198	-0.19324338	-0.92556477	0.58287793	0.9657537	1.0	9085	tags=28%, list=26%, signal=37%	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		200	-0.22338723	-0.92555827	0.514	0.96543545	1.0	10860	tags=37%, list=31%, signal=53%	
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN	GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN		198	-0.18435146	-0.92544705	0.6335283	0.96540076	1.0	8470	tags=27%, list=24%, signal=35%	
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_UP	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_UP		198	-0.19580875	-0.9253966	0.5928854	0.9651906	1.0	10486	tags=32%, list=30%, signal=45%	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN		199	-0.1966303	-0.9253483	0.5849057	0.9649889	1.0	8575	tags=27%, list=25%, signal=36%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN		198	-0.1943955	-0.9253172	0.6347197	0.96475655	1.0	7375	tags=26%, list=21%, signal=33%	
GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_DN	GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_DN		199	-0.20333667	-0.92514175	0.5435606	0.9649573	1.0	12517	tags=39%, list=36%, signal=61%	
AKL_HTLV1_INFECTION_DN	AKL_HTLV1_INFECTION_DN		69	-0.2624179	-0.9250238	0.538	0.9649853	1.0	7809	tags=30%, list=23%, signal=39%	
WP_EPO_RECEPTOR_SIGNALING	WP_EPO_RECEPTOR_SIGNALING		26	-0.27439445	-0.9249301	0.5645472	0.9649318	1.0	9370	tags=35%, list=27%, signal=47%	
PIEPOLI_LGI1_TARGETS_DN	PIEPOLI_LGI1_TARGETS_DN		17	-0.33305407	-0.9247266	0.56029683	0.96512944	1.0	5649	tags=35%, list=16%, signal=42%	
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP		107	-0.2310943	-0.9246361	0.54971856	0.9650526	1.0	5130	tags=21%, list=15%, signal=25%	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	LANDIS_ERBB2_BREAST_TUMORS_324_UP		151	-0.22642975	-0.9245487	0.5443038	0.9649637	1.0	7989	tags=26%, list=23%, signal=34%	
GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_DN		198	-0.19881758	-0.9243925	0.55928856	0.9650805	1.0	8668	tags=28%, list=25%, signal=37%	
GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_DN		199	-0.20283005	-0.9242802	0.54059404	0.96508276	1.0	8488	tags=28%, list=25%, signal=36%	
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP		99	-0.258999	-0.92423594	0.5989209	0.9648671	1.0	7815	tags=37%, list=23%, signal=48%	
AIGNER_ZEB1_TARGETS	AIGNER_ZEB1_TARGETS		35	-0.52004063	-0.9241944	0.6984127	0.9646571	1.0	6902	tags=66%, list=20%, signal=82%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP		200	-0.20875618	-0.9240575	0.5753425	0.9647269	1.0	8125	tags=27%, list=23%, signal=35%	
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP	GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP		198	-0.18425669	-0.9239045	0.5935728	0.96482354	1.0	6316	tags=21%, list=18%, signal=26%	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN		37	-0.47993922	-0.9237611	0.6895943	0.96489173	1.0	8733	tags=62%, list=25%, signal=83%	
GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN	GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN		199	-0.2023052	-0.9234547	0.55787474	0.9654203	1.0	7350	tags=24%, list=21%, signal=30%	
