NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_POLYIC_1H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_1H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_POLYIC_2H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_POLYIC_4H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_4H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_POLYIC_6H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_6H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_POLYIC_8H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_8H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_POLYIC_12H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_12H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_POLYIC_16H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_POLYIC_16H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_POLYIC_24H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_POLYIC_24H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_0.5H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_0.5H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP	199		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_UP	199		Rejected!	
GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_DN	199		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN	199		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_2H_BMDC_UP	199		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_2H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_6H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_6H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN	199		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_UP	199		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_UP	199		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP	199		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_DN	199		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_UP	200		Rejected!	
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_1H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_1H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP	199		Rejected!	
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_1H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_1H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_2H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_4H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_4H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_6H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_6H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_8H_BMDC_UP	199		Rejected!	
GSE17721_POLYIC_VS_CPG_8H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_CPG_12H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_12H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_16H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_CPG_16H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_CPG_24H_BMDC_UP	198		Rejected!	
GSE17721_POLYIC_VS_CPG_24H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_8H_BMDC_UP	199		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_8H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_DN	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_UP	200		Rejected!	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_0.5H_BMDC_UP	198		Rejected!	
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_1H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_1H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_2H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_2H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_4H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_4H_BMDC_DN	198		Rejected!	
GSE17721_LPS_VS_CPG_6H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_6H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_8H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_8H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_12H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_CPG_12H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_16H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_CPG_16H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_CPG_24H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_CPG_24H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN	199		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_DN	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_UP	200		Rejected!	
GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_DN	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_DN	200		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_UP	199		Rejected!	
GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_12H_LPS_BMDC_UP	198		Rejected!	
GSE17721_0.5H_VS_12H_LPS_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_4H_LPS_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_4H_LPS_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_8H_LPS_BMDC_UP	199		Rejected!	
GSE17721_0.5H_VS_8H_LPS_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_24H_LPS_BMDC_UP	199		Rejected!	
GSE17721_0.5H_VS_24H_LPS_BMDC_DN	199		Rejected!	
GSE17721_12H_VS_24H_LPS_BMDC_UP	200		Rejected!	
GSE17721_12H_VS_24H_LPS_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_12H_POLYIC_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_4H_POLYIC_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_4H_POLYIC_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_8H_POLYIC_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_24H_POLYIC_BMDC_UP	198		Rejected!	
GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN	199		Rejected!	
GSE17721_4H_VS_24H_POLYIC_BMDC_UP	199		Rejected!	
GSE17721_4H_VS_24H_POLYIC_BMDC_DN	200		Rejected!	
GSE17721_12H_VS_24H_POLYIC_BMDC_UP	200		Rejected!	
GSE17721_12H_VS_24H_POLYIC_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP	200		Rejected!	
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_12H_CPG_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_12H_CPG_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_4H_CPG_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_4H_CPG_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_8H_CPG_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_8H_CPG_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_24H_CPG_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_24H_CPG_BMDC_DN	200		Rejected!	
GSE17721_4_VS_24H_CPG_BMDC_UP	200		Rejected!	
GSE17721_4_VS_24H_CPG_BMDC_DN	200		Rejected!	
GSE17721_12H_VS_24H_CPG_BMDC_UP	199		Rejected!	
GSE17721_12H_VS_24H_CPG_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN	200		Rejected!	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP	199		Rejected!	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN	199		Rejected!	
GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_UP	200		Rejected!	
GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_DN	200		Rejected!	
GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_UP	200		Rejected!	
GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_DN	199		Rejected!	
GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_UP	199		Rejected!	
GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN	200		Rejected!	
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP	194		Rejected!	
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN	190		Rejected!	
GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_UP	192		Rejected!	
GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_DN	197		Rejected!	
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	199		Rejected!	
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_DN	198		Rejected!	
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP	192		Rejected!	
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN	199		Rejected!	
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP	189		Rejected!	
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	199		Rejected!	
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_UP	195		Rejected!	
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN	199		Rejected!	
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_UP	191		Rejected!	
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	198		Rejected!	
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP	191		Rejected!	
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN	198		Rejected!	
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_UP	193		Rejected!	
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_DN	200		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_UP	192		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_DN	191		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	194		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN	195		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	193		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN	198		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_UP	194		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	199		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP	194		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN	197		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_UP	192		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	199		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP	194		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	200		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	189		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN	199		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP	195		Rejected!	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	198		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	191		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	186		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_UP	184		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_DN	189		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_UP	195		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_DN	188		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_UP	193		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	187		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP	190		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN	196		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP	194		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_DN	191		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	186		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN	193		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP	196		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN	196		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP	184		Rejected!	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN	195		Rejected!	
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	194		Rejected!	
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	198		Rejected!	
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	197		Rejected!	
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	199		Rejected!	
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	198		Rejected!	
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	199		Rejected!	
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	196		Rejected!	
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	196		Rejected!	
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	198		Rejected!	
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	199		Rejected!	
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	198		Rejected!	
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	196		Rejected!	
GSE18148_CBFB_KO_VS_WT_TREG_UP	200		Rejected!	
GSE18148_CBFB_KO_VS_WT_TREG_DN	200		Rejected!	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	181		Rejected!	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN	184		Rejected!	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	195		Rejected!	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	179		Rejected!	
